MTERF2	chr12	106977277	106987160
MTERF3	chr8	96239398	96261610
MTERF4	chr2	241072169	241102332
MTF1	chr1	37809574	37859592
MTF2	chr1	93079235	93139079
MTFMT	chr15	65001512	65029639
MTFP1	chr22	30425623	30429054
MTFR1	chr8	65644734	65771261
MTFR1L	chr1	25818640	25832942
MTFR2	chr6	136231024	136250335
MTG1	chr10	133394094	133422520
MTG2	chr20	62183029	62203568
MTHFD1	chr14	64388031	64463457
MTHFD1L	chr6	150865549	151101887
MTHFD2	chr2	74198610	74217565
MTHFD2L	chr4	74114174	74303099
MTHFR	chr1	11785723	11806920
MTHFS	chr15	79833585	79897379
MTHFSD	chr16	86530178	86555235
MTIF2	chr2	55236595	55269347
MTIF3	chr13	27435643	27450591
MTLN	chr2	110211529	110245420
MTM1	chrX	150568619	150673322
MTMR10	chr15	30938941	30991628
MTMR11	chr1	149928651	149936879
MTMR12	chr5	32226994	32312987
MTMR14	chr3	9649433	9702393
MTMR1	chrX	150692971	150765108
MTMR2	chr11	95832882	95925315
MTMR3	chr22	29883155	30030866
MTMR4	chr17	58489529	58517905
MTMR6	chr13	25246201	25288009
MTMR7	chr8	17296794	17413528
MTMR8	chrX	64268081	64395452
MTMR9	chr8	11284816	11328146
MT-ND1	chrM	3307	4262
MT-ND2	chrM	4470	5511
MT-ND3	chrM	10059	10404
MT-ND4	chrM	10760	12137
MT-ND4L	chrM	10470	10766
MT-ND5	chrM	12337	14148
MT-ND6	chrM	14149	14673
MTNR1A	chr4	186533655	186555567
MTNR1B	chr11	92969720	92985066
MTO1	chr6	73461578	73509236
MTOR	chr1	11106535	11262551
MTPAP	chr10	30309801	30374448
MTPN	chr7	135926760	135977359
MTR	chr1	236795292	236921278
MTRES1	chr6	107028199	107051586
MTREX	chr5	55307989	55425579
MTRF1	chr13	41216369	41263577
MTRF1L	chr6	152987362	153002709
MTRNR2L10	chrX	55181392	55182442
MTRNR2L11	chr1	237943724	237945275
MTRNR2L12	chr3	96617188	96618236
MTRNR2L13	chr4	116298876	116300320
MTRNR2L1	chr17	22523111	22524663
MTRNR2L3	chr20	57358447	57359498
MTRNR2L4	chr16	3370979	3372668
MTRNR2L5	chr10	55599042	55600728
MTRNR2L6	chr7	142666272	142667718
MTRNR2L7	chr10	37601440	37602974
MTRNR2L8	chr11	10507894	10509186
MTRR	chr5	7851186	7906025
MTSS1	chr8	124550790	124728429
MTSS2	chr16	70661204	70686053
MTTP	chr4	99563761	99623999
MTURN	chr7	30134986	30162762
MTUS1	chr8	17643795	17800917
MTUS2	chr13	28820348	29505947
MTX1	chr1	155208699	155213824
MTX2	chr2	176269395	176338025
MTX3	chr5	79976731	79991265
MUC12	chr7	100969623	101018949
MUC13	chr3	124905442	124953819
MUC15	chr11	26559032	26572263
MUC16	chr19	8848844	8981342
MUC17	chr7	101020072	101058859
MUC19	chr12	40393395	40570832
MUC1	chr1	155185824	155192916
MUC20	chr3	195720884	195741123
MUC21	chr6	30983718	30989903
MUC22	chr6	31010474	31035402
MUC2	chr11	1074875	1110511
MUC3A	chr7	100949534	100968347
MUC4	chr3	195746765	195811973
MUC5AC	chr11	1157953	1201138
MUC5B	chr11	1223066	1262172
MUC6	chr11	1012823	1036718
MUC7	chr4	70430492	70482997
MUCL1	chr12	54830518	54896008
MUCL3	chr6	30934523	30954221
MUL1	chr1	20499448	20508151
MUS81	chr11	65857126	65867653
MUSK	chr9	110668779	110806558
MUSTN1	chr3	52833114	52835019
MUTYH	chr1	45329163	45340893
MVB12A	chr19	17405722	17433724
MVB12B	chr9	126326829	126507041
MVD	chr16	88651935	88663161
MVK	chr12	109573255	109598125
MVP	chr16	29820394	29848039
MX1	chr21	41420304	41459214
MX2	chr21	41361999	41409393
MXD1	chr2	69897688	69942945
MXD3	chr5	177301461	177312757
MXD4	chr4	2247432	2262109
MXI1	chr10	110207605	110287365
MXRA5	chrX	3308565	3346652
MXRA7	chr17	76672551	76711016
MXRA8	chr1	1352689	1361777
MYADM	chr19	53864763	53876435
MYADML2	chr17	81939645	81947233
MYBBP1A	chr17	4538897	4555631
MYB	chr6	135181308	135219173
MYBL1	chr8	66562175	66614247
MYBL2	chr20	43667019	43716495
MYBPC1	chr12	101568353	101686028
MYBPC2	chr19	50432892	50466321
MYBPC3	chr11	47331406	47352702
MYBPH	chr1	203167811	203175826
MYBPHL	chr1	109292365	109307011
MYCBP2	chr13	77044657	77327094
MYCBPAP	chr17	50508384	50531501
MYCBP	chr1	38862493	38873368
MYC	chr8	127735434	127742951
MYCL	chr1	39895426	39902256
MYCN	chr2	15940550	15947007
MYCT1	chr6	152697895	152724567
MYD88	chr3	38138478	38143022
MYDGF	chr19	4641374	4670370
MYEF2	chr15	48134632	48178353
MYEOV	chr11	69294151	69367726
MYF5	chr12	80716912	80719671
MYF6	chr12	80707634	80709474
MYH10	chr17	8474205	8630761
MYH11	chr16	15703135	15857028
MYH13	chr17	10300865	10373130
MYH14	chr19	50188186	50310542
MYH15	chr3	108380368	108529322
MYH1	chr17	10492307	10518542
MYH2	chr17	10521148	10549700
MYH3	chr17	10628526	10657309
MYH4	chr17	10443290	10469559
MYH6	chr14	23381982	23408273
MYH7B	chr20	34975403	35002437
MYH7	chr14	23412740	23435660
MYH8	chr17	10390322	10421950
MYH9	chr22	36281277	36388067
MYL10	chr7	101613330	101629296
MYL12A	chr18	3247481	3256236
MYL12B	chr18	3261479	3278431
MYL1	chr2	210290150	210315174
MYL2	chr12	110910819	110921443
MYL3	chr3	46835111	46882172
MYL4	chr17	47200446	47223679
MYL5	chr4	673580	682033
MYL6B	chr12	56152256	56159647
MYL6	chr12	56158161	56163496
MYL7	chr7	44138864	44141332
MYL9	chr20	36541497	36551447
MYLIP	chr6	16129086	16148248
MYLK2	chr20	31819308	31834689
MYLK3	chr16	46702282	46790407
MYLK4	chr6	2663629	2750922
MYLK	chr3	123610049	123884331
MYLPF	chr16	30370934	30377991
MYMK	chr9	133514586	133528612
MYMX	chr6	44216926	44218234
MYNN	chr3	169772831	169789716
MYO10	chr5	16661907	16936288
MYO15A	chr17	18108706	18179802
MYO15B	chr17	75588058	75626849
MYO16	chr13	108596152	109208005
MYO18A	chr17	29071124	29180412
MYO18B	chr22	25742144	26031041
MYO19	chr17	36495633	36543435
MYO1A	chr12	57028517	57051198
MYO1B	chr2	191245185	191425389
MYO1C	chr17	1464186	1492686
MYO1D	chr17	32492522	32877177
MYO1E	chr15	59132434	59372871
MYO1F	chr19	8520778	8577577
MYO1G	chr7	44962662	44979088
MYO1H	chr12	109347903	109455523
MYO3A	chr10	25934229	26212532
MYO3B	chr2	170178145	170655171
MYO5A	chr15	52307283	52529050
MYO5B	chr18	49822789	50195147
MYO5C	chr15	52192322	52295804
MYO6	chr6	75749192	75919537
MYO7A	chr11	77128246	77215241
MYO7B	chr2	127535802	127637729
MYO9A	chr15	71822291	72118577
MYO9B	chr19	17075781	17214537
MYOC	chr1	171635417	171652688
MYOCD	chr17	12665890	12768949
MYOCOS	chr1	171600621	171638799
MYOD1	chr11	17719571	17722136
MYOF	chr10	93306429	93482334
MYOG	chr1	203083129	203086012
MYOM1	chr18	3066807	3220108
MYOM2	chr8	2045046	2165552
MYOM3	chr1	24056035	24112135
MYORG	chr9	34366666	34376898
MYOT	chr5	137867791	137887851
MYOZ1	chr10	73631612	73641474
MYOZ2	chr4	119135784	119187789
MYOZ3	chr5	150660874	150679365
MYPN	chr10	68106117	68212017
MYPOP	chr19	45890023	45902613
MYRF	chr11	61752642	61788518
MYRFL	chr12	69825227	69959097
MYRIP	chr3	39808914	40260321
MYSM1	chr1	58643440	58700077
MYT1	chr20	64102394	64242253
MYT1L	chr2	1789113	2331664
MYZAP	chr15	57591904	57685364
MZB1	chr5	139387467	139390081
MZF1	chr19	58561931	58573575
MZT1	chr13	72708367	72727629
MZT2A	chr2	131464900	131492743
MZT2B	chr2	130181737	130190729
N4BP1	chr16	48538726	48620148
N4BP2	chr4	40056850	40158252
N4BP2L1	chr13	32400723	32428311
N4BP2L2	chr13	32432417	32538885
N4BP3	chr5	178113532	178126081
N6AMT1	chr21	28872191	28885371
NAA10	chrX	153929225	153935080
NAA11	chr4	79225694	79326061
NAA15	chr4	139301505	139420033
NAA16	chr13	41311267	41377030
NAA20	chr20	20017310	20033655
NAA25	chr12	112026689	112108796
NAA30	chr14	57390544	57415906
NAA35	chr9	85941146	86025462
NAA38	chr17	7856685	7885238
NAA40	chr11	63938959	63957319
NAA50	chr3	113716458	113746300
NAA60	chr16	3443649	3486953
NAA80	chr3	50296402	50299421
NAAA	chr4	75913660	75941013
NAALAD2	chr11	90131515	90192894
NAALADL1	chr11	65044818	65058553
NAALADL2	chr3	174438573	175810548
NAB1	chr2	190646746	190692766
NAB2	chr12	57089043	57095476
NABP1	chr2	191678068	191696664
NABP2	chr12	56222015	56229854
NACA2	chr17	61590421	61591219
NACA	chr12	56712428	56731628
NACAD	chr7	45080437	45088969
NACC1	chr19	13116862	13141147
NACC2	chr9	136006537	136095289
NADK2	chr5	36192589	36242279
NADK	chr1	1751232	1780457
NADSYN1	chr11	71453109	71524107
NAE1	chr16	66802875	66873256
NAF1	chr4	163110073	163166890
NAGA	chr22	42058334	42070842
NAGK	chr2	71064344	71079808
NAGLU	chr17	42536241	42544449
NAGPA	chr16	5024844	5034141
NAGS	chr17	44004622	44009068
NAIF1	chr9	128061233	128068206
NAIP	chr5	70968483	71025114
NALCN	chr13	101053776	101416508
NAMPT	chr7	106248298	106286326
NANOG	chr12	7787794	7799146
NANOGNB	chr12	7765216	7774121
NANOGP8	chr15	35084193	35085110
NANOS1	chr10	119029714	119033730
NANOS2	chr19	45913214	45914778
NANOS3	chr19	13862063	13880757
NANP	chr20	25612935	25624014
NANS	chr9	98056732	98083077
NAP1L1	chr12	76036585	76084958
NAP1L2	chrX	73212299	73214851
NAP1L3	chrX	93670930	93673578
NAP1L4	chr11	2944431	2992377
NAP1L5	chr4	88695913	88697829
NAPA	chr19	47487637	47515091
NAPB	chr20	23374519	23421519
NAPEPLD	chr7	103099776	103149560
NAPG	chr18	10525905	10552764
NAPRT	chr8	143574785	143578649
NAPSA	chr19	50358477	50365830
NARF	chr17	82458180	82490537
NARS2	chr11	78435968	78574874
NARS	chr18	57600656	57622213
NASP	chr1	45583846	45618904
NAT10	chr11	34105617	34147670
NAT14	chr19	55485188	55487568
NAT16	chr7	101170496	101180293
NAT1	chr8	18170477	18223689
NAT2	chr8	18391282	18401218
NAT8	chr2	73640723	73642422
NAT8L	chr4	2059512	2069089
NAT9	chr17	74770529	74776367
NATD1	chr17	21238870	21253410
NAV1	chr1	201622885	201826969
NAV2	chr11	19350724	20121601
NAV3	chr12	77324641	78213010
NAXD	chr13	110615460	110639993
NAXE	chr1	156591762	156594299
NBAS	chr2	15166914	15561334
NBDY	chrX	56729241	56819179
NBEA	chr13	34942287	35673022
NBEAL1	chr2	203014879	203226378
NBEAL2	chr3	46979683	47009704
NBL1	chr1	19596979	19658456
NBN	chr8	89933336	90003228
NBPF10	chr1	146064711	146229000
NBPF11	chr1	148102046	148152322
NBPF12	chr1	146938744	146996202
NBPF14	chr1	148531385	148679742
NBPF15	chr1	144421386	144461674
NBPF19	chr1	149475338	149556361
NBPF1	chr1	16562319	16613562
NBPF20	chr1	145289900	145405778
NBPF26	chr1	120723949	120842110
NBPF3	chr1	21440128	21485005
NBPF4	chr1	108223341	108244081
NBPF6	chr1	108450282	108471002
NBPF9	chr1	149054027	149103561
NBR1	chr17	43170481	43211689
NCALD	chr8	101686542	102124907
NCAM1	chr11	112961247	113278436
NCAM2	chr21	20998409	21543329
NCAN	chr19	19211958	19252233
NCAPD2	chr12	6493356	6531955
NCAPD3	chr11	134150119	134225454
NCAPG2	chr7	158631169	158704804
NCAPG	chr4	17810979	17844865
NCAPH2	chr22	50508224	50524780
NCAPH	chr2	96335766	96377091
NCBP1	chr9	97633668	97673748
NCBP2AS2	chr3	196942674	196943543
NCBP2	chr3	196935402	196942594
NCBP2L	chrX	107774899	107795829
NCBP3	chr17	3802158	3846246
NCCRP1	chr19	39196964	39201884
NCDN	chr1	35557473	35567274
NCEH1	chr3	172630249	172711218
NCF1	chr7	74773962	74789376
NCF2	chr1	183555563	183590876
NCF4	chr22	36860988	36878017
NCK1	chr3	136862208	136951606
NCK2	chr2	105744912	105894274
NCKAP1	chr2	182909115	183038858
NCKAP1L	chr12	54497752	54548243
NCKAP5	chr2	132671788	133568463
NCKAP5L	chr12	49791146	49828750
NCKIPSD	chr3	48673844	48686364
NCL	chr2	231453531	231483641
NCLN	chr19	3185563	3209575
NCMAP	chr1	24556087	24609328
NCOA1	chr2	24491914	24770702
NCOA2	chr8	70109782	70403808
NCOA3	chr20	47501887	47656877
NCOA4	chr10	46005088	46030714
NCOA5	chr20	46060991	46089962
NCOA6	chr20	34689097	34825651
NCOA7	chr6	125781161	125932034
NCOR1	chr17	16029157	16218185
NCOR2	chr12	124324415	124567589
NCR1	chr19	54906148	54916140
NCR2	chr6	41335608	41350889
NCR3	chr6	31588895	31593006
NCR3LG1	chr11	17351800	17377341
NCS1	chr9	130172404	130237303
NCSTN	chr1	160343316	160358952
NDC1	chr1	53765478	53838463
NDC80	chr18	2571557	2616635
NDE1	chr16	15643267	15726353
NDEL1	chr17	8413131	8490411
NDFIP1	chr5	142108779	142154440
NDFIP2	chr13	79481124	79556075
NDN	chr15	23685400	23687305
NDNF	chr4	121035613	121073021
NDOR1	chr9	137205685	137217009
NDP	chrX	43948776	43973395
NDRG1	chr8	133237171	133302022
NDRG2	chr14	21016763	21070872
NDRG3	chr20	36651766	36746090
NDRG4	chr16	58462846	58513628
NDST1	chr5	150485818	150558211
NDST2	chr10	73801911	73811798
NDST3	chr4	118033618	118258634
NDST4	chr4	114827763	115113876
NDUFA10	chr2	239892450	240025345
NDUFA11	chr19	5891276	5904006
NDUFA12	chr12	94897055	95003748
NDUFA13	chr19	19515736	19529054
NDUFA1	chrX	119871832	119876662
NDUFA2	chr5	140638740	140647785
NDUFA3	chr19	54102728	54109257
NDUFA4	chr7	10931943	10940153
NDUFA4L2	chr12	57234903	57240715
NDUFA5	chr7	123536997	123557904
NDUFA6	chr22	42085526	42090884
NDUFA7	chr19	8308768	8321375
NDUFA8	chr9	122144058	122159779
NDUFA9	chr12	4649095	4694317
NDUFAB1	chr16	23581014	23596316
NDUFAF1	chr15	41387353	41402519
NDUFAF2	chr5	60945205	61153026
NDUFAF3	chr3	49020459	49023495
NDUFAF4	chr6	96889315	96897891
NDUFAF5	chr20	13785007	13821580
NDUFAF6	chr8	94895767	95116455
NDUFAF7	chr2	37231631	37253403
NDUFAF8	chr17	81239305	81241310
NDUFB10	chr16	1959538	1961975
NDUFB11	chrX	47142216	47145504
NDUFB1	chr14	92116122	92121917
NDUFB2	chr7	140690777	140722790
NDUFB3	chr2	201071433	201085750
NDUFB4	chr3	120596328	120602507
NDUFB5	chr3	179604690	179627647
NDUFB6	chr9	32553001	32573184
NDUFB7	chr19	14566078	14572066
NDUFB8	chr10	100523740	100530000
NDUFB9	chr8	124539101	124580648
NDUFC1	chr4	139266880	139302551
NDUFC2	chr11	78068297	78079862
NDUFS1	chr2	206114817	206159509
NDUFS2	chr1	161197104	161214395
NDUFS3	chr11	47565336	47584562
NDUFS4	chr5	53560633	53683338
NDUFS5	chr1	39026318	39034636
NDUFS6	chr5	1801400	1816605
NDUFS7	chr19	1383527	1395589
NDUFS8	chr11	68030617	68036644
NDUFV1	chr11	67605653	67612554
NDUFV2	chr18	9102630	9134345
NDUFV3	chr21	42879644	42913304
NEB	chr2	151485336	151734487
NEBL	chr10	20779973	21174187
NECAB1	chr8	90791741	90959393
NECAB2	chr16	83968632	84002776
NECAB3	chr20	33657087	33674463
NECAP1	chr12	8076939	8097881
NECAP2	chr1	16440721	16460078
NECTIN1	chr11	119623408	119729200
NECTIN2	chr19	44846175	44889223
NECTIN3	chr3	111070071	111275563
NECTIN4	chr1	161070998	161089558
NEDD1	chr12	96907223	96953777
NEDD4	chr15	55826922	55993746
NEDD4L	chr18	58044226	58401540
NEDD8	chr14	24216857	24232367
NEDD9	chr6	11183298	11382348
NEFH	chr22	29480218	29491390
NEFL	chr8	24950955	24957110
NEFM	chr8	24913758	24919098
NEGR1	chr1	71395943	72282539
NEIL1	chr15	75346955	75357115
NEIL2	chr8	11769639	11787345
NEIL3	chr4	177309874	177362936
NEK10	chr3	27110085	27369460
NEK11	chr3	131026850	131350465
NEK1	chr4	169392857	169612629
NEK2	chr1	211658657	211675630
NEK3	chr13	52132639	52159861
NEK4	chr3	52708444	52770946
NEK5	chr13	52033611	52129092
NEK6	chr9	124257606	124353307
NEK7	chr1	198156994	198322420
NEK8	chr17	28725897	28743455
NEK9	chr14	75079353	75127344
NELFA	chr4	1982717	2041903
NELFB	chr9	137255327	137273542
NELFCD	chr20	58981208	58995133
NELFE	chr6	31952087	31959038
NELL1	chr11	20669551	21575686
NELL2	chr12	44508275	44921848
NEMF	chr14	49782083	49852821
NEMP1	chr12	57055643	57088063
NEMP2	chr2	190504338	190534722
NENF	chr1	212432920	212446379
NEO1	chr15	73051710	73305205
NEPRO	chr3	113002444	113019861
NES	chr1	156668763	156677407
NET1	chr10	5412557	5459056
NETO1	chr18	72742314	72868146
NETO2	chr16	47077703	47143945
NEU1	chr6	31857659	31862822
NEU2	chr2	233032672	233035057
NEU3	chr11	74988279	75018893
NEU4	chr2	241808825	241817413
NEURL1B	chr5	172641263	172691540
NEURL1	chr10	103493979	103592552
NEURL2	chr20	45888625	45891287
NEURL3	chr2	96497646	96508109
NEURL4	chr17	7315628	7329393
NEUROD1	chr2	181673088	181680876
NEUROD2	chr17	39603536	39609777
NEUROD4	chr12	55019974	55030017
NEUROD6	chr7	31337465	31340726
NEUROG1	chr5	135534282	135535964
NEUROG2	chr4	112513516	112516180
NEUROG3	chr10	69571698	69573422
NEXMIF	chrX	74732856	74925485
NEXN	chr1	77888513	77943895
NF1	chr17	31094927	31382116
NF2	chr22	29603556	29698598
NFAM1	chr22	42380410	42432395
NFASC	chr1	204828651	205022822
NFAT5	chr16	69565094	69704666
NFATC1	chr18	79395856	79529325
NFATC2	chr20	51386957	51562831
NFATC2IP	chr16	28950807	28967097
NFATC3	chr16	68084751	68229259
NFATC4	chr14	24365673	24379604
NFE2	chr12	54292111	54301015
NFE2L1	chr17	48048329	48061545
NFE2L2	chr2	177227595	177392697
NFE2L3	chr7	26152198	26187137
NFE4	chr7	102973522	102988856
NFIA	chr1	60865259	61462788
NFIB	chr9	14081843	14398983
NFIC	chr19	3314403	3469217
NFIL3	chr9	91409045	91423832
NFIX	chr19	12995608	13098796
NFKB1	chr4	102501331	102617302
NFKB2	chr10	102394110	102402524
NFKBIA	chr14	35401511	35404749
NFKBIB	chr19	38899700	38908893
NFKBID	chr19	35887653	35902303
NFKBIE	chr6	44258166	44265788
NFKBIL1	chr6	31546870	31558829
NFKBIZ	chr3	101827991	101861022
NFRKB	chr11	129863636	129895590
NFS1	chr20	35668052	35699355
NFU1	chr2	69395750	69437628
NFX1	chr9	33290512	33371157
NFXL1	chr4	47847233	47914667
NFYA	chr6	41072945	41099976
NFYB	chr12	104117086	104138241
NFYC	chr1	40691648	40771603
NGB	chr14	77265483	77271312
NGDN	chr14	23469689	23509862
NGEF	chr2	232878701	233013256
NGF	chr1	115285918	115338236
NGFR	chr17	49495293	49515008
NGLY1	chr3	25718944	25790039
NGRN	chr15	90265659	90278141
NHEJ1	chr2	219075317	219160865
NHLH1	chr1	160367071	160372846
NHLH2	chr1	115836377	115843917
NHLRC1	chr6	18120440	18122677
NHLRC2	chr10	113854661	113917194
NHLRC3	chr13	39038306	39050109
NHLRC4	chr16	567005	569495
NHP2	chr5	178149460	178153967
NHS	chrX	17375420	17735994
NHSL1	chr6	138422043	138692571
NHSL2	chrX	71910818	72161750
NIBAN1	chr1	184790724	184974508
NIBAN2	chr9	127505339	127578989
NIBAN3	chr19	17523301	17553839
NICN1	chr3	49422946	49429326
NID1	chr1	235975830	236065109
NID2	chr14	52004803	52069228
NIF3L1	chr2	200889327	200903938
NIFK	chr2	121726945	121736911
NIM1K	chr5	43192071	43280850
NIN	chr14	50719763	50831121
NINJ1	chr9	93121496	93134251
NINJ2	chr12	564296	663779
NINL	chr20	25452697	25585531
NIP7	chr16	69337996	69343106
NIPA1	chr15	22773063	22829789
NIPA2	chr15	22838641	22868384
NIPAL1	chr4	47914142	48040173
NIPAL2	chr8	98189826	98294393
NIPAL3	chr1	24415802	24472976
NIPAL4	chr5	157460019	157474717
NIPBL	chr5	36876769	37066413
NIPSNAP1	chr22	29554808	29581327
NIPSNAP2	chr7	55951793	56000181
NIPSNAP3A	chr9	104747683	104760120
NIPSNAP3B	chr9	104764129	104777764
NISCH	chr3	52455118	52493068
NIT1	chr1	161118086	161125445
NIT2	chr3	100334739	100361635
NKAIN1	chr1	31179745	31239887
NKAIN2	chr6	123803865	124825640
NKAIN3	chr8	62248591	62999652
NKAIN4	chr20	63240784	63272694
NKAP	chrX	119920672	119943751
NKAPD1	chr11	112074086	112085150
NKAPL	chr6	28259297	28260958
NKD1	chr16	50548396	50649249
NKD2	chr5	1008802	1038943
NKG7	chr19	51371606	51372701
NKIRAS1	chr3	23891660	23946591
NKIRAS2	chr17	42011382	42025644
NKPD1	chr19	45149750	45158737
NKRF	chrX	119588337	119606443
NKTR	chr3	42600655	42648735
NKX1-1	chr4	1402932	1406331
NKX1-2	chr10	124445243	124450035
NKX2-1	chr14	36516392	36521149
NKX2-2	chr20	21511017	21514064
NKX2-3	chr10	99532942	99536524
NKX2-4	chr20	21395365	21397526
NKX2-5	chr5	173232109	173235311
NKX2-6	chr8	23702451	23706598
NKX2-8	chr14	36580004	36582614
NKX3-1	chr8	23678697	23682938
NKX3-2	chr4	13540830	13544508
NKX6-1	chr4	84491987	84498450
NKX6-2	chr10	132783179	132786147
NKX6-3	chr8	41645177	41650817
NLE1	chr17	35128730	35142304
NLGN1	chr3	173396284	174286644
NLGN2	chr17	7404874	7419860
NLGN3	chrX	71144831	71171201
NLGN4X	chrX	5840637	6228867
NLGN4Y	chrY	14522573	14845650
NLK	chr17	28041737	28196381
NLN	chr5	65722205	65871725
NLRC3	chr16	3539033	3577403
NLRC4	chr2	32224453	32265732
NLRC5	chr16	56989485	57083531
NLRP10	chr11	7957537	7965426
NLRP11	chr19	55785397	55836800
NLRP12	chr19	53793603	53824394
NLRP13	chr19	55891699	55932336
NLRP14	chr11	7020446	7071308
NLRP1	chr17	5499427	5619424
NLRP2B	chrX	57677067	57680260
NLRP2	chr19	54953130	55001142
NLRP3	chr1	247416156	247449108
NLRP4	chr19	55836540	55881855
NLRP5	chr19	55999726	56061810
NLRP6	chr11	278365	285359
NLRP7	chr19	54923509	54966312
NLRP8	chr19	55947832	55988629
NLRP9	chr19	55708438	55738402
NLRX1	chr11	119166568	119184016
NMB	chr15	84655129	84658563
NMBR	chr6	142058330	142088799
NMD3	chr3	161104696	161253532
NME1	chr17	51153536	51162428
NME2	chr17	51165435	51171747
NME3	chr16	1770286	1771730
NME4	chr16	396725	410367
NME5	chr5	138115175	138139443
NME6	chr3	48290722	48301685
NME7	chr1	169132531	169367948
NME8	chr7	37848597	37900397
NME9	chr3	138261437	138329886
NMI	chr2	151270470	151289894
NMNAT1	chr1	9943428	9985501
NMNAT2	chr1	183248237	183418380
NMNAT3	chr3	139560180	139678017
NMRAL1	chr16	4461680	4495763
NMRK1	chr9	75060573	75088217
NMRK2	chr19	3933103	3942416
NMS	chr2	100470482	100483280
NMT1	chr17	45051610	45109016
NMT2	chr10	15102584	15168693
NMU	chr4	55595229	55636698
NMUR1	chr2	231523187	231530445
NMUR2	chr5	152391532	152433368
NNAT	chr20	37521206	37523690
NNMT	chr11	114257787	114313285
NNT	chr5	43602692	43707405
NOA1	chr4	56963350	56977606
NOB1	chr16	69741871	69754926
NOBOX	chr7	144397240	144410227
NOC2L	chr1	944203	959309
NOC3L	chr10	94333226	94362959
NOC4L	chr12	132144457	132152473
NOCT	chr4	139015781	139045939
NOD1	chr7	30424527	30478784
NOD2	chr16	50693588	50734041
NODAL	chr10	70431936	70447951
NOG	chr17	56593699	56595598
NOL10	chr2	10570754	10689987
NOL11	chr17	67717931	67744531
NOL12	chr22	37681673	37693476
NOL3	chr16	67170154	67175735
NOL4	chr18	33851100	34224952
NOL4L	chr20	32443059	32585074
NOL6	chr9	33461353	33473930
NOL7	chr6	13615335	13632739
NOL8	chr9	92297358	92325636
NOL9	chr1	6521347	6554513
NOLC1	chr10	102152176	102163871
NOM1	chr7	156949712	156973176
NOMO1	chr16	14833721	14896157
NOMO2	chr16	18417325	18562211
NOMO3	chr16	16232528	16294811
NONO	chrX	71283192	71301168
NOP10	chr15	34341713	34343177
NOP14	chr4	2937933	2963406
NOP16	chr5	176383938	176388975
NOP2	chr12	6556863	6568691
NOP53	chr19	47745546	47757058
NOP56	chr20	2652593	2658393
NOP58	chr2	202265736	202303661
NOP9	chr14	24299850	24309124
NOS1AP	chr1	162069691	162370475
NOS1	chr12	117208142	117452170
NOS2	chr17	27756766	27800529
NOS3	chr7	150991017	151014588
NOSIP	chr19	49555468	49590262
NOSTRIN	chr2	168786539	168865514
NOTCH1	chr9	136494433	136546048
NOTCH2	chr1	119911553	120100779
NOTCH2NLA	chr1	146146203	146229026
NOTCH2NLB	chr1	148607040	148679779
NOTCH2NLC	chr1	149390614	149468030
NOTCH3	chr19	15159038	15200995
NOTCH4	chr6	32194843	32224067
NOTO	chr2	73202574	73212513
NOTUM	chr17	81952507	81961840
NOVA1	chr14	26443090	26598033
NOVA2	chr19	45933734	45973865
NOX1	chrX	100843324	100874359
NOX3	chr6	155395368	155455839
NOX4	chr11	89324353	89498187
NOX5	chr15	68930525	69062762
NOXA1	chr9	137423350	137434406
NOXO1	chr16	1978917	1984192
NOXRED1	chr14	77394021	77423517
NPAP1	chr15	24675704	24683393
NPAS1	chr19	47019837	47045775
NPAS2	chr2	100820139	100996829
NPAS3	chr14	32934933	33804176
NPAS4	chr11	66421004	66426707
NPAT	chr11	108157215	108222638
NPB	chr17	81900745	81902905
NPBWR1	chr8	52938431	52941117
NPBWR2	chr20	64105820	64107171
NPC1	chr18	23506184	23586506
NPC1L1	chr7	44512535	44541315
NPC2	chr14	74476192	74494177
NPDC1	chr9	137039463	137046179
NPEPL1	chr20	58689131	58719238
NPEPPS	chr17	47522942	47623276
NPFF	chr12	53506690	53507638
NPFFR1	chr10	70247329	70284004
NPFFR2	chr4	72031804	72148067
NPHP1	chr2	110122311	110205066
NPHP3	chr3	132680609	132722414
NPHP4	chr1	5862811	5992473
NPHS1	chr19	35825964	35869287
NPHS2	chr1	179550539	179575952
NPIPA1	chr16	14922802	14952060
NPIPA2	chr16	14748066	14765413
NPIPA3	chr16	14708944	14726338
NPIPA5	chr16	15363628	15381047
NPIPA7	chr16	16379055	16393954
NPIPA8	chr16	18317942	18336736
NPIPA9	chr16	18358086	18379331
NPIPB11	chr16	29381354	29404029
NPIPB12	chr16	29483642	29505999
NPIPB13	chr16	30222937	30254510
NPIPB15	chr16	74377878	74392080
NPIPB2	chr16	11927259	11976643
NPIPB3	chr16	21402237	21448567
NPIPB4	chr16	21834569	21880827
NPIPB5	chr16	22479121	22536521
NPIPB6	chr16	28342555	28363508
NPIPB7	chr16	28456372	28471175
NPIPB8	chr16	28637654	28658682
NPIPB9	chr16	28751787	28772807
NPL	chr1	182789293	182830384
NPLOC4	chr17	81556887	81648465
NPM1	chr5	171387116	171411137
NPM2	chr8	22024125	22036897
NPM3	chr10	101781325	101783413
NPNT	chr4	105894775	106004027
NPPA	chr1	11845709	11848345
NPPB	chr1	11857464	11858945
NPPC	chr2	231921809	231926396
